404813-6-17	Klebsiella variicola	strong	89	252367	541096	ST695	0	0	0	0	-	0	-	0	-	0	-	0	-	-	wzi252	KL107	?-+*	None	90.91%	KL107_05_wzb,KL107_06_wzc,KL107_07_wbaP,KL107_08,KL107_09,KL107_10	O5	none	Very high	99.64%		ST695	16	24	21	53	104	17	67	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AmpH*;LEN-24*	-	-	-	-	-
500013-17	Klebsiella grimontii	strong	118	119499	483236	0	0	0	1	1	-	0	-	0	-	0	-	0	-	-	0	KL107	?-+*	None	79.28%	KL107_02_cpsACP,KL107_05_wzb,KL107_06_wzc,KL107_07_wbaP,KL107_08,KL107_09,KL107_10	O1v1	?-+*	None	72.32%	O1/O2v1_01_wzm,O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC	0	147*	-	-	171*	-	149*	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	GyrA-83T	-	-	-	-	-	-	-	-	OXY6-2	-	-	-	-	-
500137-17	Klebsiella michiganensis	strong	128	170651	413860	0	0	0	2	2	-	0	-	0	-	0	-	0	-	-	0	KL107	?-+*	None	77.61%	KL107_02_cpsACP,KL107_05_wzb,KL107_06_wzc,KL107_08,KL107_09,KL107_10	O1v1	?-+*	Low	73.10%	O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC	0	147*	-	-	-	-	149*	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Aph3''Ia*?	-	-	GyrA-83T	-	-	-	-	-	-	-	-	OXY1-5	-	-	-	-	-
502310-17	Klebsiella grimontii	strong	154	138239	400578	0	0	0	1	1	-	0	-	0	-	0	-	0	-	-	0	KL29	?-+*	None	90.62%	KL29_08_wcuD,KL29_09_wcuE,KL29_10_wbaZ,KL29_11_wckG,KL29_12_wckH,KL29_13_wzx	O1v1	-+*	Good	72.27%	O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC	0	147*	-	-	171*	-	149*	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	GyrA-83T	-	-	-	-	-	-	-	-	OXY6-2*	-	-	-	-	-
502565-17	Klebsiella michiganensis	strong	97	225904	509931	0	0	0	2	2	-	0	-	0	-	0	-	0	-	-	0	KL68	?-+*	Low	89.35%	KL68_02_cpsACP,KL68_11_wckW	O1v1	-+*	Good	72.36%	O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC	0	147*	-	-	-	-	149*	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Aph3''Ia*?	-	-	GyrA-83T	-	-	-	-	-	-	-	-	OXY1-4*	-	-	-	-	-
502642-17	Klebsiella variicola	strong	53	394308	870165	ST1478	0	0	0	0	-	0	-	0	-	0	-	0	-	-	wzi431	KL50	?-+*	None	87.13%	KL50_05_wbaZ,KL50_06_wbaP,KL50_07_wcuU,KL50_08_wcuH,KL50_09_wzx,KL50_10	O3/O3a	-	Good	99.27%	O3/O3a_01_manC,O3/O3a_02_manB	ST1478	16	24	21	27	54	22	105	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	LEN-24*;AmpH*	-	-	-	-	-
502761-17	Klebsiella michiganensis	strong	95	155044	486739	0	0	0	2	2	-	0	-	0	-	0	-	0	-	-	0	KL107	?-+*	None	78.03%	KL107_02_cpsACP,KL107_05_wzb,KL107_06_wzc,KL107_07_wbaP,KL107_08,KL107_09,KL107_10	O2v1	-+*	Good	72.03%	O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC	0	147*	126*	-	171*	-	149*	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Aph3-Ia*?	-	-	GyrA-83T	-	-	-	-	-	-	-	-	OXY1-1	-	-	-	-	-
502988-17	Klebsiella grimontii	strong	71	207973	630218	0	0	0	1	1	-	0	-	0	-	0	-	0	-	-	0	KL107	?-+*	None	76.97%	KL107_02_cpsACP,KL107_05_wzb,KL107_06_wzc,KL107_07_wbaP,KL107_08,KL107_09,KL107_10	O1v1	-+*	Good	72.20%	O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC	0	147*	-	-	171*	-	149*	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	GyrA-83T	-	-	-	-	-	-	-	-	OXY6-2*	-	-	-	-	-
600085-17	Klebsiella variicola	weak	125	142090	339540	ST282-4LV	0	0	0	0	-	0	-	0	-	0	-	0	-	-	wzi116	KL107	?-+	None	90.77%	KL107_05_wzb,KL107_06_wzc,KL107_07_wbaP,KL107_08,KL107_09,KL107_10,KL107_11_gnd	O3/O3a	none	Very high	99.32%		ST282-4LV	29	24	137	76	38	22	281	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AmpH*;LEN-24*	-	-	-	-	-
602734-17	Klebsiella michiganensis	strong	114	125686	270911	0	0	0	2	2	-	0	-	0	-	0	-	0	-	-	0	KL29	?-+*	None	94.23%	KL29_08_wcuD,KL29_09_wcuE,KL29_10_wbaZ,KL29_11_wckG,KL29_12_wckH,KL29_13_wzx	O1v1	?-+*	Good	72.18%	O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC	0	147*	-	-	-	-	149*	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Aph3''Ia*?	-	-	GyrA-83T	-	-	-	-	-	-	-	-	OXY1-3*	-	-	-	-	-
605112-17	Klebsiella grimontii	strong	58	278400	650968	0	0	0	1	1	-	0	-	0	-	0	-	0	-	-	0	KL107	?-+*	None	76.68%	KL107_02_cpsACP,KL107_05_wzb,KL107_06_wzc,KL107_07_wbaP,KL107_08,KL107_09,KL107_10	O1v1	-+*	Good	72.36%	O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC	0	147*	-	-	-	-	149*	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	GyrA-83T	-	-	-	-	-	-	-	-	OXY6-2*	-	-	-	-	-
606641-17	Klebsiella grimontii	strong	121	271763	589527	0	0	0	1	1	-	0	-	0	-	0	-	0	-	-	0	KL161	?-+*	None	76.70%	KL161_02_cpsACP,KL161_08,KL161_12_rmlD,KL161_13_wcuP,KL161_14,KL161_15,KL161_16_wzx	O1v1	-+*	Good	72.27%	O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC	0	147*	-	-	171*	-	149*	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	GyrA-83T	-	-	-	-	-	-	-	-	OXY6-4*	-	-	-	-	-
607815-17	Klebsiella michiganensis	strong	77	224192	488444	0	0	0	2	2	-	0	-	0	-	0	-	0	-	-	0	KL43	?-+*	None	89.05%	KL43_02_cpsACP,KL43_08_wcuO,KL43_09_wzy,KL43_10_wcpY,KL43_11_wcuE	O1v1	-+*	Good	72.30%	O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC	0	147*	-	-	-	-	149*	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Aph3-Ia*	-	-	GyrA-83T	-	-	-	-	-	-	-	-	OXY4-1*	-	-	-	-	-
608276-17	Klebsiella pneumoniae	strong	128	89336	213514	ST30	0	0	0	0	-	0	-	0	-	0	-	0	-	-	wzi64	KL107	?-+*	None	90.23%	KL107_05_wzb,KL107_06_wzc,KL107_07_wbaP,KL107_08,KL107_09,KL107_10,KL107_11_gnd	O1v1	?-	Low	98.54%	O1/O2v1_01_wzm,O1/O2v1_06_wbbO	ST30	5	3	1	1	9	4	26	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AmpH*;SHV-187*	-	-	-	-	-
608420-17	Klebsiella pneumoniae	strong	88	147710	424909	ST211-2LV	0	0	0	0	-	0	-	0	-	0	-	0	-	-	wzi50	KL107	?-+*	None	89.39%	KL107_05_wzb,KL107_06_wzc,KL107_07_wbaP,KL107_08,KL107_09,KL107_10,KL107_11_gnd	OL102	-*	None	86.67%	OL102_05_wbbL,OL102_06_rhamnan,OL102_07_wzm,OL102_08_wzt	ST211-2LV	2	4	1	42	26	4	18	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AmpH*;SHV-187*	-	-	-	-	-
608668-17	Klebsiella oxytoca	strong	255	65289	223875	0	0	0	1	1	-	0	-	0	-	0	-	0	-	-	wzi531	KL68	?-+*	None	83.40%	KL68_08_wzx,KL68_09_wclV,KL68_10_wckX,KL68_11_wckW,KL68_13_manC,KL68_15_wbaZ	O5	?*	Good	81.50%		0	147	126*	-	171	-	149	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	GyrA-83T	-	-	-	-	-	-	-	-	OXY2-8*	-	-	-	-	-
608715-17	Klebsiella oxytoca	weak	203	69253	162353	0	0	0	1	1	-	0	-	0	-	0	-	0	-	-	0	KL50	?-+*	None	79.97%	KL50_02_cpsACP,KL50_05_wbaZ,KL50_06_wbaP,KL50_07_wcuU,KL50_08_wcuH,KL50_09_wzx	OL104	none	Very high	99.02%		0	147*	126*	-	171*	-	149*	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	GyrA-83T	-	-	-	-	-	-	-	-	OXY2-10*	-	-	-	-	-
608740-17	Klebsiella pneumoniae	strong	110	107843	439764	ST323	0	0	0	0	-	0	-	0	-	0	-	0	-	-	wzi262	KL50	?-*	None	93.73%	KL50_04_wza,KL50_05_wbaZ,KL50_06_wbaP,KL50_07_wcuU,KL50_08_wcuH,KL50_09_wzx	O3b	none	Very high	99.21%		ST323	2	1	1	1	9	1	93	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	SHV-187*;AmpH*?	-	-	-	-	-
608815-17	Klebsiella oxytoca	strong	116	111413	457539	0	0	0	1	1	-	0	-	0	-	0	-	0	-	-	0	KL107	?-+*	None	75.23%	KL107_02_cpsACP,KL107_05_wzb,KL107_06_wzc,KL107_07_wbaP,KL107_08,KL107_09,KL107_10,KL107_11_gnd,KL107_12,KL107_13,KL107_14,KL107_15	O5	?*	Good	81.55%		0	147	126*	-	171*	-	149*	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	GyrA-83T	-	-	-	-	-	-	-	-	OXY2-6	-	-	-	-	-
608870-17	Klebsiella variicola	strong	98	131225	383777	ST981	0	0	0	0	-	0	-	0	-	0	-	0	-	-	0	KL107	?-+*	None	88.24%	KL107_05_wzb,KL107_06_wzc,KL107_07_wbaP,KL107_08,KL107_09,KL107_10,KL107_11_gnd,KL107_12	OL101	?-*	None	90.23%	OL101_01_rfbB,OL101_05_wbbL,OL101_06_wzm,OL101_07_wzt,OL101_08_wbbB	ST981	16	24	43	93	42	17	74	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AmpH*;LEN-24*	-	-	-	-	-
608935-17	Klebsiella pneumoniae	strong	186	85803	295496	ST101	1	2	6	8	ybt 9; ICEKp3	183	-	0	-	0	-	0	-	-	0	KL107	?-+*	None	90.54%	KL107_05_wzb,KL107_06_wzc,KL107_07_wbaP,KL107_08,KL107_09,KL107_10	O1v1	-	Good	97.93%	O1/O2v1_01_wzm	ST101	2	6	1	5	4	1	6	5	11	6	5	1	25	37	9	5	5	11	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Aac3-IIa*	-	-	GyrA-83Y;GyrA-87N;ParC-80I	-	-	-	-	-	-	TetD	DfrA14	AmpH*;SHV-28*;OXA-1?	OXA-48	CTX-M-15	-	-	-
612634-16	Klebsiella pneumoniae	strong	69	155388	372874	ST1536	1	0	3	4	ybt 9; ICEKp3	209-1LV	-	0	-	0	-	0	-	-	wzi39	KL5	?-+*	None	86.23%	KL5_05_wzb,KL5_06_wzc,KL5_07,KL5_08_wzx,KL5_09,KL5_10,KL5_11,KL5_12,KL5_13,KL5_14,KL5_15_wcaJ	O2v1	?-	Good	98.32%	O1/O2v1_06_wbbO	ST1536	2	1	2	37	45	4	9	5	19	6	5	1	51	53*	9	5	5	21	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	StrB;StrA*	-	-	Qnr-S1	-	-	-	-	-	-	-	-	SHV-187*;AmpH*	-	-	-	-	TEM-30*
620203084113	Klebsiella michiganensis	strong	108	162561	430066	0	0	0	2	2	-	0	-	0	-	0	-	0	-	-	0	KL68	?-+*	None	89.42%	KL68_02_cpsACP,KL68_09_wclV,KL68_10_wckX,KL68_11_wckW	O2v1	-+*	Good	72.17%	O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC	0	147*	126*	-	-	-	149*	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Aph3''Ia*?	-	-	GyrA-83T	-	-	-	-	-	-	-	-	OXY1-1*	-	-	-	-	-
620206143210	Klebsiella grimontii	strong	152	113267	386528	0	0	0	1	1	-	0	-	0	-	0	-	0	-	-	0	KL161	?-+*	None	74.40%	KL161_02_cpsACP,KL161_05_wzb,KL161_06_wzc,KL161_07_wcaJ,KL161_08,KL161_09_rmlB,KL161_10_rmlA,KL161_11_rmlC,KL161_12_rmlD,KL161_13_wcuP,KL161_14,KL161_15,KL161_16_wzx	O1v1	-+*	Good	72.32%	O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC	0	147*	-	-	171*	-	149*	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	GyrA-83T	-	-	-	-	-	-	-	-	OXY6-2*	-	-	-	-	-
620256532320	Klebsiella grimontii	strong	68	353011	730001	0	0	0	1	1	-	0	-	0	-	0	-	0	-	-	0	KL107	?-+*	None	76.89%	KL107_02_cpsACP,KL107_05_wzb,KL107_06_wzc,KL107_07_wbaP,KL107_08,KL107_09,KL107_10	O1v1	-+*	Good	72.26%	O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC	0	147*	-	-	171*	-	147*	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	GyrA-83T	-	-	-	-	-	-	-	-	OXY6-3	-	-	-	-	-
620257851413	Klebsiella grimontii	strong	56	278162	568202	0	0	0	1	1	-	0	-	0	-	0	-	0	-	-	0	KL29	?-+*	None	91.42%	KL29_08_wcuD,KL29_09_wcuE,KL29_10_wbaZ,KL29_11_wckG,KL29_12_wckH,KL29_13_wzx	O1v1	-+*	Good	72.32%	O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC	0	147*	-	-	171*	-	149*	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	GyrA-83T	-	-	-	-	-	-	-	-	OXY6-2*	-	-	-	-	-
620258715808	Klebsiella grimontii	strong	41	318117	949839	0	0	0	1	1	-	0	-	0	-	0	-	0	-	-	0	KL126	?-+*	None	74.25%	KL126_02_cpsACP,KL126_05_wzb,KL126_06_wzc,KL126_08,KL126_09,KL126_10_wzx,KL126_11_wcpS,KL126_12_wcqP,KL126_13_glf,KL126_14_gnd,KL126_15_ugd	O1v1	-+*	Good	72.23%	O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC	0	147*	-	-	171*	-	147*	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	GyrA-83T	-	-	-	-	-	-	-	-	OXY6-2*	-	-	-	-	-
620259814713-17	Klebsiella grimontii	strong	100	135472	358375	0	0	0	1	1	-	0	-	0	-	0	-	0	-	-	0	KL107	?-+*	None	75.94%	KL107_02_cpsACP,KL107_05_wzb,KL107_06_wzc,KL107_07_wbaP,KL107_08,KL107_09,KL107_10,KL107_12,KL107_13,KL107_14,KL107_15	O1v1	-+*	Good	72.33%	O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC	0	147*	-	-	171*	-	147*	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	GyrA-83T	-	-	-	-	-	-	-	-	OXY6-4*	-	-	-	-	-
620260277613	Klebsiella michiganensis	strong	133	137468	563194	0	0	0	2	2	-	0	-	0	-	0	-	0	-	-	0	KL145	?-	None	99.96%	KL145_09_wclI,KL145_10_wcuR,KL145_11_wckF,KL145_12,KL145_13_wzy	O1v1	?-+*	Good	72.17%	O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC	0	147*	126*	-	-	-	149*	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Aph3''Ia*?	-	-	GyrA-83T	-	-	-	-	-	-	-	-	OXY1-1*	-	-	-	-	-
620260661315	Klebsiella grimontii	strong	45	283847	621092	0	0	0	1	1	-	0	-	0	-	0	-	0	-	-	0	KL161	?-+*	None	77.63%	KL161_02_cpsACP,KL161_12_rmlD,KL161_13_wcuP,KL161_14,KL161_15,KL161_16_wzx	O1v1	-+*	Good	72.31%	O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC	0	147*	-	-	171*	-	149*	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	GyrA-83T	-	-	-	-	-	-	-	-	OXY6-2*	-	-	-	-	-
620262140113	Klebsiella grimontii	strong	112	280644	534254	0	0	0	1	1	-	0	-	0	-	0	-	0	-	-	0	KL107	?-+*	None	76.93%	KL107_02_cpsACP,KL107_05_wzb,KL107_06_wzc,KL107_07_wbaP,KL107_08,KL107_09,KL107_10	O1v1	-+*	Good	72.28%	O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC	0	147*	-	-	171*	-	149*	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	GyrA-83T	-	-	-	-	-	-	-	-	OXY6-2*	-	-	-	-	-
620262455609	Klebsiella michiganensis	strong	110	119386	268071	0	0	0	2	2	-	0	-	0	-	0	-	0	-	-	0	KL161	?-+*	None	76.69%	KL161_02_cpsACP,KL161_06_wzc,KL161_08,KL161_12_rmlD,KL161_13_wcuP,KL161_14,KL161_15,KL161_16_wzx	O1v1	?-+*	Low	72.92%	O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC	0	147*	126*	-	-	-	149*	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Aph3''Ia*?	-	-	GyrA-83T	-	-	-	-	-	-	-	-	OXY1-1*	-	-	-	-	-
620262927814	Klebsiella michiganensis	strong	67	237042	456329	0	0	0	1	1	-	0	-	0	-	0	-	0	-	-	0	KL68	?-+*	None	89.04%	KL68_02_cpsACP,KL68_09_wclV,KL68_10_wckX,KL68_11_wckW,KL68_12_wzy	O1v1	-+*	Good	72.33%	O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC	0	147*	-	-	171*	-	149*	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	GyrA-83T	-	-	-	-	-	-	-	-	OXY5-1*	-	-	-	-	-
620262936017	Klebsiella grimontii	strong	88	146538	319999	0	0	0	1	1	-	0	-	0	-	0	-	0	-	-	0	KL107	?-+*	None	78.59%	KL107_02_cpsACP,KL107_05_wzb,KL107_06_wzc,KL107_07_wbaP,KL107_08,KL107_09,KL107_10	O1v1	-+*	Good	72.25%	O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC	0	147*	-	-	171*	-	149*	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	GyrA-83T	-	-	-	-	-	-	-	-	OXY6-1	-	-	-	-	-
620264432508	Klebsiella michiganensis	strong	187	116945	298088	0	0	0	2	2	-	0	-	0	-	0	-	0	-	-	0	KL107	?-+*	None	77.95%	KL107_02_cpsACP,KL107_05_wzb,KL107_06_wzc,KL107_08,KL107_09,KL107_10	O2v1	?-+*	Good	72.14%	O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC	0	147*	126*	-	-	-	149*	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Aph3''Ia*?	-	-	GyrA-83T	-	-	-	-	-	-	-	-	OXY1-3*	-	-	-	-	-
620267298408	Klebsiella michiganensis	strong	117	223919	432064	0	0	0	2	2	-	0	-	0	-	0	-	0	-	-	0	KL107	?-+*	None	77.39%	KL107_02_cpsACP,KL107_05_wzb,KL107_06_wzc,KL107_07_wbaP,KL107_08,KL107_09,KL107_10	O1v1	?-+*	Good	72.20%	O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC	0	147*	-	-	171*	-	149*	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Aph3''Ia*?	-	-	GyrA-83T	-	-	-	-	-	-	-	-	OXY1-3*	-	-	-	-	-
620267602911	Klebsiella michiganensis	strong	106	162645	383813	0	0	0	2	2	-	0	-	0	-	0	-	0	-	-	0	KL26	?-+*	None	90.54%	KL26_07_wzx,KL26_08_wcuE,KL26_09_wcuC,KL26_10_wcuD,KL26_11_wbaZ,KL26_12_wbaP,KL26_13_wcuU,KL26_14_wcuH,KL26_15_wctD,KL26_16_wzy,KL26_17_wcuL	O1v1	?-+*	Good	72.33%	O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC	0	147*	-	-	-	-	149*	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Aph3''Ia*?	-	-	GyrA-83T	-	-	-	-	-	-	-	-	OXY1-1*	-	-	-	-	-
620271411010-17	Klebsiella grimontii	strong	50	362002	755783	0	0	0	1	1	-	0	-	0	-	0	-	0	-	-	0	KL26	?-+	None	99.88%	KL26_07_wzx,KL26_08_wcuE,KL26_09_wcuC,KL26_10_wcuD,KL26_11_wbaZ,KL26_12_wbaP,KL26_13_wcuU,KL26_14_wcuH,KL26_15_wctD,KL26_16_wzy	O1v1	-+*	Good	72.25%	O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC	0	147*	-	-	171*	-	149*	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	GyrA-83T	-	-	-	-	-	-	-	-	OXY6-4	-	-	-	-	-
620273821510-17	Klebsiella grimontii	strong	106	95505	465004	0	0	0	1	1	-	0	-	0	-	0	-	0	-	-	0	KL107	?-+*	None	75.19%	KL107_02_cpsACP,KL107_05_wzb,KL107_06_wzc,KL107_07_wbaP,KL107_08,KL107_09,KL107_10,KL107_11_gnd,KL107_12,KL107_13,KL107_14,KL107_15	O1v1	?-+*	Low	72.63%	O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC	0	147*	-	-	-	-	149*	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	GyrA-83T	-	-	-	-	-	-	-	-	OXY6-2*	-	-	-	-	-
620278998915	Klebsiella michiganensis	strong	89	236546	524336	0	0	0	2	2	-	0	-	0	-	0	-	0	-	-	0	KL107	?-+*	None	76.95%	KL107_02_cpsACP,KL107_05_wzb,KL107_06_wzc,KL107_07_wbaP,KL107_08,KL107_09,KL107_10	O1v1	?-+*	Low	73.10%	O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC	0	147*	-	-	171*	-	149*	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Aph3''Ia*?	-	-	GyrA-83I	-	-	-	-	-	-	-	-	OXY1-3*	-	-	-	-	-
620285505921	Klebsiella michiganensis	weak	186	129624	365568	0	0	0	1	1	-	0	-	0	-	0	-	0	-	-	0	KL109	?-+*	None	92.57%	KL109_02_cpsACP,KL109_12,KL109_13,KL109_16	O1v1	-+*	Good	72.30%	O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC	0	147*	-	-	171*	-	149*	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	GyrA-83T	-	-	-	-	-	-	-	-	OXY1-1*	-	-	-	-	-
620286429714	Klebsiella michiganensis	weak	1140	13883	56501	0	0	0	2	2	-	0	-	0	-	0	-	0	-	-	0	KL107	?-+*	None	73.33%	KL107_02_cpsACP,KL107_03_wzi,KL107_05_wzb,KL107_06_wzc,KL107_08,KL107_09,KL107_10,KL107_11_gnd,KL107_12,KL107_13,KL107_14,KL107_15,KL107_16_ugd	O1v1	-+*	Good	72.07%	O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC	0	147*	126*	-	-	-	149*	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Aph3-Ia*	-	-	GyrA-83T	-	-	-	-	-	-	-	-	OXY1-3*	-	-	-	-	-
620286643710	Klebsiella michiganensis	strong	154	75819	276351	0	0	0	2	2	-	0	-	0	-	0	-	0	-	-	0	KL107	?-+*	None	76.25%	KL107_02_cpsACP,KL107_05_wzb,KL107_06_wzc,KL107_08,KL107_09,KL107_10,KL107_11_gnd	O2v1	?-+*	Good	72.23%	O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC	0	147*	-	-	-	-	149*	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Aph3''Ia*?	-	-	GyrA-83T	-	-	-	-	-	-	-	-	OXY1-4	-	-	-	-	-
